Prel	liquid_fraction
0.935978	0.275274
0.935968	0.275819
0.935999	0.276365
0.935964	0.276915
0.935992	0.277465
0.935996	0.278017
0.936112	0.278567
0.936172	0.279113
0.936161	0.279657
0.936214	0.280197
0.936133	0.280738
0.936144	0.28128
0.936207	0.28182
0.936235	0.282359
0.936246	0.282896
0.936214	0.283434
0.936193	0.283973
0.936246	0.284512
0.936235	0.285052
0.936264	0.285592
0.936242	0.286133
0.936246	0.286675
0.936228	0.28722
0.936242	0.287765
0.936309	0.28831
0.936239	0.288858
0.936235	0.289407
0.936306	0.289956
0.936235	0.290508
0.936355	0.291058
0.936391	0.291606
0.936391	0.292153
0.936398	0.292698
0.936383	0.293243
0.936285	0.293792
0.936394	0.294341
0.936387	0.29489
0.936387	0.295439
0.936401	0.295989
0.936634	0.29653
0.9365	0.297072
0.936461	0.297614
0.93651	0.298155
0.936567	0.298695
0.936687	0.299229
0.936722	0.299758
0.936725	0.300283
0.936754	0.300805
0.936792	0.301323
0.936775	0.30184
0.936799	0.302355
0.936831	0.302869
0.936849	0.303381
0.936919	0.30389
0.936951	0.304396
0.937	0.304899
0.937021	0.305399
0.937067	0.305897
0.937057	0.306393
0.937057	0.306889
0.937057	0.307386
0.937043	0.307885
0.937007	0.308387
0.937071	0.30889
0.937088	0.309394
0.937152	0.309898
0.937145	0.310403
0.937159	0.310908
0.937134	0.311416
0.937226	0.311923
0.937127	0.312433
0.937258	0.312943
0.937215	0.313453
0.937166	0.313968
0.937307	0.314481
0.937349	0.314991
0.937275	0.315504
0.937282	0.316019
0.937356	0.316532
0.937395	0.317045
0.93749	0.317554
0.93749	0.318061
0.937511	0.318566
0.937564	0.319069
0.937476	0.319573
0.937547	0.320077
0.937631	0.320579
0.937642	0.321078
0.937613	0.321579
