Prel	liquid_fraction
0.918288	0.470039
0.918208	0.469678
0.918145	0.469249
0.918177	0.468432
0.918111	0.468016
0.9181	0.46737
0.918163	0.466429
0.918059	0.466169
0.918156	0.465083
0.918013	0.46498
0.918149	0.463738
0.918152	0.463035
0.918034	0.462834
0.918	0.462289
0.918	0.461603
0.918003	0.460899
0.917986	0.460286
0.917996	0.459558
0.918003	0.458843
0.918013	0.458112
0.918	0.457484
0.917958	0.456967
0.918	0.45611
0.917864	0.455979
0.917979	0.454821
0.917885	0.454521
0.917739	0.454433
0.917753	0.45369
0.917729	0.453105
0.917725	0.452433
0.917701	0.451847
0.917666	0.451304
0.917656	0.450662
0.917586	0.450263
0.9176	0.449519
0.917496	0.449262
0.917586	0.448206
0.91744	0.44812
0.917593	0.446807
0.917579	0.44618
0.917416	0.446164
0.91744	0.44538
0.917444	0.444681
0.917423	0.444082
0.917343	0.443725
0.917583	0.442057
